epoch	time	thermal_status	battery_c	virtual_skin_c	skin_therm1_c	skin_therm2_c	neutral_c	quiet_c	disp_c	charger_skin_c	tpu_c	cellular_c	batt_level	cool_cpu0	cool_cpu1	cool_cpu2	cool_gpu	cool_tpu	note
1783083977	06:06:17	0	24.000002	33.269253	37.582	36.936	29.457	26.495	25.909	42.601	60.000004	33.269253	76	0	0	0	0	2	
1783083992	06:06:32	0	24.1	33.3785	37.070004	36.447002	29.925001	26.565	26.097002	40.142002	48.000004	33.3785	76	0	0	0	0	2	
1783084007	06:06:47	0	24.300001	32.721	35.957	35.423	29.769001	26.635002	26.19	38.695004	55.000004	32.721	76	0	0	0	0	2	
1783084022	06:07:02	0	24.6	33.7591	38.161003	37.471	29.991001	26.916	26.354002	42.968002	61.000004	33.7591	76	0	0	0	0	2	
1783084037	06:07:17	0	24.7	34.38165	38.918003	38.183002	30.37	27.057001	26.401001	43.334003	53.000004	34.38165	76	0	0	0	0	2	
1783084053	06:07:33	0	24.7	33.570103	37.025	36.291	30.437002	27.174002	26.635002	39.452003	48.000004	33.570103	76	0	0	0	0	2	
1783084068	06:07:48	0	24.900002	33.338	36.758003	36.469	30.281002	27.338001	26.729002	40.609	58.000004	33.338	75	0	0	0	0	2	
1783084083	06:08:03	0	25.1	34.02275	38.116	37.604	30.459002	27.361002	26.799002	42.372	61.000004	34.02275	75	0	0	0	0	2	
1783084098	06:08:18	0	25.1	34.644	39.073	38.406002	30.770002	27.476002	26.846	42.304	51.000004	34.644	75	0	0	0	0	2	
1783084113	06:08:33	0	25.2	33.87365	37.27	36.536003	30.793001	27.587002	26.987001	39.786003	49.000004	33.87365	75	0	0	0	0	2	
1783084128	06:08:48	0	25.300001	34.05775	37.916	37.537003	30.704002	27.743002	27.104002	42.418003	60.000004	34.05775	75	0	0	0	0	2	
1783084143	06:09:03	0	25.6	34.7589	39.073	38.495003	30.993002	27.788002	27.127	43.586002	62.000004	34.7589	75	0	0	0	0	2	
1783084158	06:09:18	0	25.6	34.954353	39.029003	38.227	31.282001	27.899002	27.268002	42.441	50.000004	34.954353	75	0	0	0	0	2	
1783084174	06:09:34	0	25.7	33.932804	37.114002	36.602	31.082	28.010002	27.314001	39.83	55.000004	33.932804	75	0	0	0	0	2	
1783084189	06:09:49	0	25.800001	34.320152	38.138	37.782	31.015001	28.077002	27.338001	42.235	61.000004	34.320152	75	0	0	0	0	2	
1783084204	06:10:04	0	26.000002	35.405155	39.808002	39.207	31.550001	28.211	27.498001	44.365	57.000004	35.405155	75	0	0	0	0	2	
1783084219	06:10:19	0	26.000002	35.278053	39.207	38.828003	31.661001	28.233002	27.565	43.105003	52.000004	35.278053	75	0	0	0	0	2	
1783084234	06:10:34	0	26.1	34.64725	38.072002	37.493	31.550001	28.344002	27.654001	40.609	56.000004	34.64725	75	0	0	0	0	2	
1783084249	06:10:49	0	26.300001		39.207	38.65	31.572002	28.478	27.721	43.747	62.000004		75	0	0	0	0	2	
1783084264	06:11:04	0	26.400002	35.7443	40.186	39.519	31.883001	28.567001	27.788002	44.984	55.000004	35.7443	75	0	0	0	0	2	
1783084280	06:11:20	0	26.400002	35.118855	38.628002	38.027	31.95	28.589	27.899002	41.227	50.000004	35.118855	75	0	0	0	0	2	
1783084295	06:11:35	0	26.500002	34.965206	38.628002	38.272003	31.750002	28.7	27.943	42.510002	60.000004	34.965206	75	0	0	0	0	2	
1783084310	06:11:50	0	26.7	35.6118	39.875	39.34	31.95	28.856	27.921001	44.411003	63.000004	35.6118	75	0	0	0	0	2	
1783084325	06:12:05	0	26.7	36.168404	40.476	39.786003	32.306	28.834002	28.010002	44.205	54.000004	36.168404	75	0	0	0	0	2	
